"Series";"Time";"Value"
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:44:45-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:45:15-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:45:45-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:46:15-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:46:45-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:47:15-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:47:45-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:48:15-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:48:45-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:49:15-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:49:45-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:50:15-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:50:45-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:51:15-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:51:45-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:52:15-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:52:45-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:53:15-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:53:45-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:54:16-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:54:46-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:55:16-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:55:46-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:56:16-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:56:46-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:57:16-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:57:46-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:58:16-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:58:46-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:59:16-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T00:59:46-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:00:16-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:00:46-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:01:16-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:01:46-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:02:16-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:02:46-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:03:16-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:03:46-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:04:16-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:04:46-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:05:16-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:05:46-03:00";0.082
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:06:16-03:00";0.07
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:06:46-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:07:16-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:07:46-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:08:16-03:00";0.072
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:08:46-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:09:16-03:00";0.052
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:09:46-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:10:16-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:10:46-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:11:16-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:11:46-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:12:16-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:12:46-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:13:16-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:13:46-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:14:16-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:14:46-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:15:16-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:15:46-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:16:16-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:16:46-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:17:16-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:17:46-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:18:16-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:22:16-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:22:46-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:23:16-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:23:46-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:24:16-03:00";0.07
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:24:46-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:25:16-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:25:46-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:26:16-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:28:46-03:00";0.117
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:29:16-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:29:46-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:30:16-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:30:46-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:31:16-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:31:46-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:32:16-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:32:46-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:33:16-03:00";0.054
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:33:46-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:34:16-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:34:46-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:35:16-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:35:46-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:36:16-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:36:46-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:37:16-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:37:46-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:38:16-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:38:46-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:39:16-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:39:46-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:40:16-03:00";0.072
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:40:46-03:00";0.08
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:41:16-03:00";0.073
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:41:46-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:42:16-03:00";0.075
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:42:46-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:43:16-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:43:46-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:44:16-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:44:46-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:45:16-03:00";0.082
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:45:46-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:46:16-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:46:46-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:48:46-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:49:16-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:49:46-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:50:16-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:50:46-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:51:16-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:53:46-03:00";0.537
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:54:16-03:00";0.057
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:54:46-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:55:16-03:00";0.051
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:55:46-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:56:16-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:56:46-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:57:16-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:57:46-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:58:16-03:00";0.047
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:58:46-03:00";0.05
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:59:16-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T01:59:46-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:00:16-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:00:46-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:01:16-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:01:46-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:02:16-03:00";0.053
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:02:46-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:03:16-03:00";0.072
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:03:46-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:04:16-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:04:46-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:05:16-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:05:46-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:06:16-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:06:46-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:07:16-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:07:46-03:00";0.059
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:08:16-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:08:46-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:09:16-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:09:46-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:10:16-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:10:46-03:00";0.061
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:11:16-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:11:46-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:12:16-03:00";0.062
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:12:46-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:13:16-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:13:46-03:00";0.069
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:16:16-03:00";0.148
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:16:46-03:00";0.151
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:17:16-03:00";0.126
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:17:46-03:00";0.125
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:18:16-03:00";0.163
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:18:46-03:00";0.138
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:19:16-03:00";0.13
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:19:46-03:00";0.146
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:20:16-03:00";0.14
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:20:46-03:00";0.131
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:23:46-03:00";0.134
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:24:16-03:00";0.147
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:24:46-03:00";0.125
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:25:16-03:00";0.14
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:25:46-03:00";0.135
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:26:16-03:00";0.142
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:26:46-03:00";0.143
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:27:16-03:00";0.137
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:27:46-03:00";0.122
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:28:16-03:00";0.125
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:28:46-03:00";0.139
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:29:16-03:00";0.117
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:29:46-03:00";0.125
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:30:16-03:00";0.122
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:30:46-03:00";0.132
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:31:16-03:00";0.109
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:31:46-03:00";0.115
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:32:16-03:00";0.108
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:32:46-03:00";0.129
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:33:16-03:00";0.105
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:33:46-03:00";0.119
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:34:16-03:00";0.127
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:34:46-03:00";0.112
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:35:16-03:00";0.119
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:35:46-03:00";0.128
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:36:16-03:00";0.138
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:36:46-03:00";0.15
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:37:16-03:00";0.159
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:37:46-03:00";0.141
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:38:16-03:00";0.141
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:38:46-03:00";0.133
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:39:16-03:00";0.13
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:39:46-03:00";0.128
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:40:16-03:00";0.128
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:40:46-03:00";0.122
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:41:16-03:00";0.131
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:41:46-03:00";0.152
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:43:16-03:00";0.418
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:43:46-03:00";0.089
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:44:16-03:00";0.075
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:44:46-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:45:16-03:00";0.086
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:45:46-03:00";0.104
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:46:16-03:00";0.092
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:46:46-03:00";0.107
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:47:16-03:00";0.118
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:47:46-03:00";0.095
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:48:16-03:00";0.11
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:51:16-03:00";0.082
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:51:46-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:52:16-03:00";0.083
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:52:46-03:00";0.094
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:53:16-03:00";0.088
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:53:46-03:00";0.073
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:54:16-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:54:46-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:55:16-03:00";0.085
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:55:46-03:00";0.085
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:56:16-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:56:46-03:00";0.082
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:57:16-03:00";0.083
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:57:46-03:00";0.101
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:58:16-03:00";0.1
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:58:46-03:00";0.101
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:59:16-03:00";0.105
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T02:59:46-03:00";0.12
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:00:16-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:00:46-03:00";0.095
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:01:16-03:00";0.099
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:01:46-03:00";0.089
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:02:16-03:00";0.086
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:02:46-03:00";0.091
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:03:16-03:00";0.088
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:03:46-03:00";0.083
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:04:16-03:00";0.083
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:04:46-03:00";0.085
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:05:16-03:00";0.086
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:05:46-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:06:16-03:00";0.098
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:06:46-03:00";0.102
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:07:16-03:00";0.09
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:07:46-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:08:16-03:00";0.091
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:08:46-03:00";0.105
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:09:16-03:00";0.089
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:09:46-03:00";0.077
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:10:16-03:00";0.082
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:10:46-03:00";0.08
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:11:16-03:00";0.088
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:11:46-03:00";0.093
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:12:16-03:00";0.089
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:12:46-03:00";0.078
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:13:16-03:00";0.082
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:14:46-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:15:16-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:15:46-03:00";0.073
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:18:16-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:18:46-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:19:16-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:19:46-03:00";0.07
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:20:16-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:20:46-03:00";0.073
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:21:16-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:21:46-03:00";0.07
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:22:16-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:22:46-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:23:16-03:00";0.055
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:23:46-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:24:16-03:00";0.056
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:24:46-03:00";0.058
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:25:16-03:00";0.079
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:25:46-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:26:16-03:00";0.064
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:26:46-03:00";0.067
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:27:16-03:00";0.075
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:27:46-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:28:16-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:28:46-03:00";0.076
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:29:16-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:29:46-03:00";0.087
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:30:16-03:00";0.102
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:30:46-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:31:16-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:31:46-03:00";0.066
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:32:16-03:00";0.063
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:32:46-03:00";0.077
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:33:16-03:00";0.073
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:33:46-03:00";0.083
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:34:16-03:00";0.097
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:34:46-03:00";0.068
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:35:16-03:00";0.079
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:35:46-03:00";0.071
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:36:16-03:00";0.065
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:36:46-03:00";0.074
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:37:16-03:00";0.06
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:39:16-03:00";0.209
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:39:46-03:00";0.204
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:40:16-03:00";0.225
"TEL.NAOMI.WFS.RMS_AT1";"2023-10-21T03:40:46-03:00";0.221
